product_id,sku,name,description,features,material,length_mm,dimensions,capacity,weight_kg,corrosion_resistant,uom,country_of_manufacture,category_id,timestamp,processed_timestamp
DA1532-0085-P1-PO,DA1532-0085-P1-PO,Pocket Door Pack for Large Door DA1532-0085-P1-PO,"The DA1532-0085-P1-PO pocket door slide: Accuride’s answer to heavy-duty wardrobes and cabinets As the recommended pocket door slide for doors of up to 9kg, the DA1532-0085-P1-PO pocket door system has been designed with large wardrobe doors and tall room dividers in mind. Easy to setup The DA1532-0085-P1-PO pocket door slide is quicker to install compared to other similar pocket door slides on the market due to there being fewer components and a simplified cable alignment. This therefore saves the fitter money by allowing them to complete the installation quickly and then move on to the next job. See the product installation guide for a step-by-step guide on how to install the product The option to cut the product to length Cut the linear track to the exact length of the cabinet, rather than compromising to standard stock lengths. This allows you to maximise the door travel to fit your cabinet depth. Easier to clean Thanks to its recirculating ball cassettes, it is less likely to trap dirt and dust and can be wiped and regreased when required. This means that the DA1532-0085-P1-PO pocket door slide is more hygienic and well suited to the medical or food industries. Soft close hinge feature The integrated soft close hinge mechanism helps to reduce the impact and noise of the door closing, providing a quieter and more comfortable living space. Supporting high loads with smooth movement The recirculating linear guide system is designed for supporting high loads and the kits for tall doors contain a centre slide to avoid flexing of the door. Supporting high loads with smooth movement The recirculating linear guide system is designed for supporting high loads of up to 9kg. Configurating the DA1532 pocket door pack If you need a variation of our DA1532 pocket door slide for a different sized door, visit our product configurator to change your requirements. The DA1532 slide system is configured based on the size of the door. To find out which combination is suitable for your application, simply enter the cabinet depth, door height, door thickness and the fit of the door (inset or partial overlay) into the product configurator. This will then suggest the appropriate DA1532 kit for your application.","Not suitable for flat mounting Cable system for synchronised slide opening Simple installation due to fewer components and a simplified cable alignment process Due to the recirculating ball cassettes, it is less likely to trap dirt and dust and can be wiped and regreased when required Soft close hinge mechanism helps to reduce the impact and noise of the door closing",,17424.0,{'length_mm': [85]},,,False,Kit,,93.0,2025-11-17 09:32:36.166275,2025-11-17T09:40:42.470026
81020790-A,81020790-A,,,,,,,,,False,,,,2025-11-17 09:32:36.166279,2025-11-17T09:40:42.470026
DA1532-0085-2,DA1532-0085-2,,,,,,{'length_mm': [85]},,,False,,,,2025-11-17 09:32:36.166283,2025-11-17T09:40:42.470026
40202610,40202610,,,,,,,,,False,,,,2025-11-17 09:32:36.166287,2025-11-17T09:40:42.470026
40202710,40202710,,,,,,,,,False,,,,2025-11-17 09:32:36.166291,2025-11-17T09:40:42.470026
DA1532-0085-P1-TI,DA1532-0085-P1-TI,Pocket Door Pack for Large Door DA1532-0085-P1-TI,"The DA1532-0085-P1-TI pocket door slide: Accuride’s answer to heavy-duty wardrobes and cabinets As the recommended pocket door slide for doors of up to 9kg, the DA1532-0085-P1-TI pocket door system has been designed with large wardrobe doors and tall room dividers in mind. Easy to setup The DA1532-0085-P1-TI pocket door slide is quicker to install compared to other similar pocket door slides on the market due to there being fewer components and a simplified cable alignment. This therefore saves the fitter money by allowing them to complete the installation quickly and then move on to the next job. See the product installation guide for a step-by-step guide on how to install the product The option to cut the product to length Cut the linear track to the exact length of the cabinet, rather than compromising to standard stock lengths. This allows you to maximise the door travel to fit your cabinet depth. Easier to clean Thanks to its recirculating ball cassettes, it is less likely to trap dirt and dust and can be wiped and regreased when required. This means that the DA1532-0085-P1-TI pocket door slide is more hygienic and well suited to the medical or food industries. Soft close hinge feature The integrated soft close hinge mechanism helps to reduce the impact and noise of the door closing, providing a quieter and more comfortable living space. Supporting high loads with smooth movement The recirculating linear guide system is designed for supporting high loads and the kits for tall doors contain a centre slide to avoid flexing of the door. Supporting high loads with smooth movement The recirculating linear guide system is designed for supporting high loads of up to 9kg. Configurating the DA1532 pocket door pack If you need a variation of our DA1532 pocket door slide for a different sized door, visit our product configurator to change your requirements. The DA1532 slide system is configured based on the size of the door. To find out which combination is suitable for your application, simply enter the cabinet depth, door height, door thickness and the fit of the door (inset or partial overlay) into the product configurator. This will then suggest the appropriate DA1532 kit for your application.","Not suitable for flat mounting Cable system for synchronised slide opening Simple installation due to fewer components and a simplified cable alignment process Due to the recirculating ball cassettes, it is less likely to trap dirt and dust and can be wiped and regreased when required Soft close hinge mechanism helps to reduce the impact and noise of the door closing",,17424.0,{'length_mm': [85]},,,False,Kit,,93.0,2025-11-17 09:32:36.166538,2025-11-17T09:40:42.470026
81020890-A,81020890-A,,,,,,,,,False,,,,2025-11-17 09:32:36.166542,2025-11-17T09:40:42.470026
DA1532-0085-2,DA1532-0085-2,,,,,,{'length_mm': [85]},,,False,,,,2025-11-17 09:32:36.166546,2025-11-17T09:40:42.470026
40202610,40202610,,,,,,,,,False,,,,2025-11-17 09:32:36.166550,2025-11-17T09:40:42.470026
40202810,40202810,,,,,,,,,False,,,,2025-11-17 09:32:36.166554,2025-11-17T09:40:42.470026
DA1532-0085-P2-SI,DA1532-0085-P2-SI,Pocket Door Pack for Large Door DA1532-0085-P2-SI,"The DA1532-0085-P2-SI pocket door slide: Accuride’s answer to heavy-duty wardrobes and cabinets As the recommended pocket door slide for doors of up to 18kg, the DA1532-0085-P2-SI pocket door system has been designed with large wardrobe doors and tall room dividers in mind. Easy to setup The DA1532-0085-P2-SI pocket door slide is quicker to install compared to other similar pocket door slides on the market due to there being fewer components and a simplified cable alignment. This therefore saves the fitter money by allowing them to complete the installation quickly and then move on to the next job. See the product installation guide for a step-by-step guide on how to install the product The option to cut the product to length Cut the linear track to the exact length of the cabinet, rather than compromising to standard stock lengths. This allows you to maximise the door travel to fit your cabinet depth. Easier to clean Thanks to its recirculating ball cassettes, it is less likely to trap dirt and dust and can be wiped and regreased when required. This means that the DA1532-0085-P2-SI pocket door slide is more hygienic and well suited to the medical or food industries. Soft close hinge feature The integrated soft close hinge mechanism helps to reduce the impact and noise of the door closing, providing a quieter and more comfortable living space. Supporting high loads with smooth movement The recirculating linear guide system is designed for supporting high loads and the kits for tall doors contain a centre slide to avoid flexing of the door. Supporting high loads with smooth movement The recirculating linear guide system is designed for supporting high loads of up to 18kg. Configurating the DA1532 pocket door pack If you need a variation of our DA1532 pocket door slide for a different sized door, visit our product configurator to change your requirements. The DA1532 slide system is configured based on the size of the door. To find out which combination is suitable for your application, simply enter the cabinet depth, door height, door thickness and the fit of the door (inset or partial overlay) into the product configurator. This will then suggest the appropriate DA1532 kit for your application.","Not suitable for flat mounting Cable system for synchronised slide opening Simple installation due to fewer components and a simplified cable alignment process Due to the recirculating ball cassettes, it is less likely to trap dirt and dust and can be wiped and regreased when required Soft close hinge mechanism helps to reduce the impact and noise of the door closing",,17424.0,{'length_mm': [85]},,,False,Kit,,93.0,2025-11-17 09:32:36.166796,2025-11-17T09:40:42.470026
81020690-A,81020690-A,,,,,,,,,False,,,,2025-11-17 09:32:36.166801,2025-11-17T09:40:42.470026
DA1532-0085-2,DA1532-0085-2,,,,,,{'length_mm': [85]},,,False,,,,2025-11-17 09:32:36.166805,2025-11-17T09:40:42.470026
DS1532-BRKT,DS1532-BRKT,,,,,,,,,False,,,,2025-11-17 09:32:36.166808,2025-11-17T09:40:42.470026
40202610,40202610,,,,,,,,,False,,,,2025-11-17 09:32:36.166812,2025-11-17T09:40:42.470026
40202710,40202710,,,,,,,,,False,,,,2025-11-17 09:32:36.166815,2025-11-17T09:40:42.470026
DA1532-0085-P2-PO,DA1532-0085-P2-PO,Pocket Door Pack for Large Door DA1532-0085-P2-PO,"The DA1532-0085-P2-PO pocket door slide: Accuride’s answer to heavy-duty wardrobes and cabinets As the recommended pocket door slide for doors of up to 18kg, the DA1532-0085-P2-PO pocket door system has been designed with large wardrobe doors and tall room dividers in mind. Easy to setup The DA1532-0085-P2-PO pocket door slide is quicker to install compared to other similar pocket door slides on the market due to there being fewer components and a simplified cable alignment. This therefore saves the fitter money by allowing them to complete the installation quickly and then move on to the next job. See the product installation guide for a step-by-step guide on how to install the product The option to cut the product to length Cut the linear track to the exact length of the cabinet, rather than compromising to standard stock lengths. This allows you to maximise the door travel to fit your cabinet depth. Easier to clean Thanks to its recirculating ball cassettes, it is less likely to trap dirt and dust and can be wiped and regreased when required. This means that the DA1532-0085-P2-PO pocket door slide is more hygienic and well suited to the medical or food industries. Soft close hinge feature The integrated soft close hinge mechanism helps to reduce the impact and noise of the door closing, providing a quieter and more comfortable living space. Supporting high loads with smooth movement The recirculating linear guide system is designed for supporting high loads and the kits for tall doors contain a centre slide to avoid flexing of the door. Supporting high loads with smooth movement The recirculating linear guide system is designed for supporting high loads of up to 18kg. Configurating the DA1532 pocket door pack If you need a variation of our DA1532 pocket door slide for a different sized door, visit our product configurator to change your requirements. The DA1532 slide system is configured based on the size of the door. To find out which combination is suitable for your application, simply enter the cabinet depth, door height, door thickness and the fit of the door (inset or partial overlay) into the product configurator. This will then suggest the appropriate DA1532 kit for your application.","Not suitable for flat mounting Cable system for synchronised slide opening Simple installation due to fewer components and a simplified cable alignment process Due to the recirculating ball cassettes, it is less likely to trap dirt and dust and can be wiped and regreased when required Soft close hinge mechanism helps to reduce the impact and noise of the door closing",,17424.0,{'length_mm': [85]},,,False,Kit,,93.0,2025-11-17 09:32:36.167059,2025-11-17T09:40:42.470026
